"tconst","titleType","primaryTitle","startYear","runtimeMinutes","genres","averageRating","numVotes"
"tt11207902","movie","Lejos de casa: éxodo venezolano","2020","87","Drama,History",4.6,1642
"tt1120897","movie","Dhan Dhana Dhan Goal","2007","167","Drama,Sport,Thriller",5.1,2880
"tt11209212","movie","See for Me","2021","92","Crime,Drama,Horror",5.8,6904
"tt1120945","movie","Tony","2009","76","Drama,Horror,Thriller",6.2,3609
"tt1120985","movie","Blue Valentine","2010","112","Drama,Romance",7.3,212248
"tt11210032","movie","Sheep Without a Shepherd","2019","112","Crime,Drama,Thriller",6.8,1901
"tt11210390","movie","Asterix & Obelix: The Middle Kingdom","2023","112","Adventure,Comedy,Family",5.1,10359
"tt1121096","movie","Seventh Son","2014","102","Action,Adventure,Fantasy",5.5,80778
"tt11212572","movie","Nocebo","2022","96","Horror,Thriller",5.9,7452
"tt11213372","movie","Stuck Apart","2021","96","Comedy,Drama",6,11449
"tt11213600","movie","Sardar Ka Grandson","2021","139","Comedy,Drama,Romance",4.3,4862
"tt11214590","movie","House of Gucci","2021","158","Biography,Crime,Drama",6.6,161001
"tt1121786","movie","Formosa Betrayed","2009","103","Thriller",6.1,1512
"tt1121794","movie","Sword of the Stranger","2007","103","Action,Adventure,Animation",7.7,18400
"tt11219254","movie","We Made a Beautiful Bouquet","2021","124","Drama,Romance",7.4,3762
"tt1121931","movie","Crank: High Voltage","2009","96","Action,Crime,Thriller",6.1,159768
"tt1121977","movie","Mother and Child","2009","125","Drama,Romance",7.2,12824
"tt11224358","movie","Pray Away","2021","101","Documentary",6.5,3604
"tt11225626","movie","Am I OK?","2022","86","Comedy,Drama,Romance",6,4837
"tt11225756","movie","The Lost Leonardo","2021","96","Documentary,Mystery",7.5,2802
"tt1122614","movie","And Everything Is Going Fine","2010","89","Documentary",7.1,1305
"tt1122836","movie","Alien Trespass","2009","90","Comedy,Horror,Sci-Fi",5.7,4294
"tt11229134","movie","Durgamati: The Myth","2020","155","Horror,Thriller",4,5688
"tt11229780","movie","Infidel","2019","108","Action,Thriller",5.6,3922
"tt11230868","movie","Kappela","2020","113","Comedy,Romance",7.5,3714
"tt11231440","movie","Doordarshan","2020","119","Comedy,Drama",6.1,4411
"tt1123373","movie","Detective Dee: The Mystery of the Phantom Flame","2010","119","Action,Adventure,Drama",6.6,11906
"tt11233960","movie","The Unforgivable","2021","112","Crime,Drama,Mystery",7.1,119639
"tt11235142","movie","Dia","2020","137","Drama,Romance",8,6998
"tt11235772","movie","The Voyeurs","2021","116","Drama,Mystery,Romance",6.1,33871
"tt11236228","movie","Peace by Chocolate","2021","96","Comedy,Drama",6.9,1004
"tt11238648","movie","We Are All Together","2019","96","Comedy,Crime",4.2,1471
"tt11238932","movie","My Heart Goes Boom!","2020","116","Comedy,Musical,Romance",5.7,1203
"tt1123894","movie","And Then Came Lola","2009","71","Comedy,Drama,Romance",4,1787
"tt11240348","movie","The Exorcism","2024","95","Horror,Thriller",4.5,1306
"tt1124035","movie","The Ides of March","2011","101","Drama,Thriller",7.1,231522
"tt1124037","movie","Free State of Jones","2016","139","Action,Biography,Drama",6.9,62811
"tt1124039","movie","Echelon Conspiracy","2009","105","Action,Crime,Thriller",5.7,19989
"tt1124048","movie","The Last Resort","2009","75","Horror,Thriller",3.1,1542
"tt11240506","movie","Nobody Sleeps in the Woods Tonight","2020","102","Fantasy,Horror,Mystery",4.9,14198
"tt1124052","movie","City of Life and Death","2009","133","Drama,History,War",7.7,11778
"tt11241510","movie","Eerie Fairy Tales","2019","98","Fantasy,Horror",6.4,1094
"tt11242162","movie","Rise","2022","113","Biography,Drama,Sport",7,8262
"tt11242218","movie","Books of Blood","2020","107","Drama,Horror,Mystery",5.6,10041
"tt11242242","movie","The Bridge Curse","2020","88","Horror,Mystery,Thriller",5.3,2244
"tt11242718","movie","The Last Victim","2021","112","Action,Adventure,Crime",5,1051
"tt11243364","movie","Andy Murray: Resurfacing","2019","108","Documentary,Sport",7.8,1262
"tt1124374","movie","Gnomes & Trolls: The Secret Chamber","2009","70","Animation,Family,Fantasy",4.3,1197
"tt1124377","movie","John Rabe","2009","134","Biography,Drama,History",7.2,6754
"tt1124378","movie","Epitaph","2007","98","Drama,Horror",6.2,1216
"tt1124388","movie","Play the Game","2009","105","Comedy,Romance",6.3,2910
"tt1124394","movie","Sauna","2008","83","Drama,Horror,Mystery",6.2,7508
"tt1124396","movie","Gitler kaput!","2008","95","Action,Adventure,Comedy",3,2250
"tt11245776","movie","Skin: A History of Nudity in the Movies","2020","130","Documentary,History",6.7,1326
"tt11245972","movie","Scream","2022","114","Horror,Mystery,Thriller",6.3,160684
"tt11246434","movie","Lethal Virus","2021","87","Action,Drama,Horror",1.8,1027
"tt11250720","movie","One","2021","151","Drama,Thriller",6.2,3051
"tt1125188","movie","Frayed","2007","111","Drama,Horror,Mystery",5.5,1519
"tt11252248","movie","Dog","2022","101","Comedy,Drama",6.5,47166
"tt11252440","movie","Psycho Goreman","2020","95","Comedy,Horror,Sci-Fi",6.3,15260
"tt11252490","movie","Creatures","2021","103","Action,Comedy,Horror",3.6,1359
"tt1125254","movie","Dragon Ball Z: Cooler's Revenge","1991","47","Action,Animation,Sci-Fi",7,8349
"tt11253090","movie","Annaatthe","2021","163","Action,Comedy,Drama",4,10691
"tt11253526","movie","The Ninth","2019","99","Adventure,Crime,Horror",5.4,1242
"tt11254858","movie","Memories of a Teenager","2019","97","Biography,Drama,Mystery",6.5,1185
"tt1125849","movie","The Wrestler","2008","109","Drama,Sport",7.9,320860
"tt1125929","movie","Love Ranch","2010","117","Biography,Comedy,Drama",5.6,3387
"tt11260832","movie","Bellbottom","2021","123","Action,Thriller",6.1,23677
"tt11261270","movie","Zengo","2020","97","Comedy",2.5,1308
"tt11261830","movie","The Retaliators","2021","95","Horror,Thriller",5.3,2260
"tt11262098","movie","Jasper Mall","2020","85","Documentary",6.8,1534
"tt11263022","movie","The Seventh Day","2021","87","Horror,Mystery",4.5,5666
"tt11265320","movie","Escape the Field","2022","89","Horror,Thriller",4.4,4808
"tt1126590","movie","Big Eyes","2014","106","Biography,Crime,Drama",7,99563
"tt1126591","movie","Burlesque","2010","119","Drama,Music,Musical",6.4,93683
"tt1126596","movie","Adulthood","2008","99","Crime,Drama",6.6,13181
"tt1126618","movie","Morning Glory","2010","107","Comedy,Drama,Romance",6.5,83583
"tt11266868","movie","Solitary","2020","89","Drama,Sci-Fi,Thriller",3.5,1875
"tt11267076","movie","Dayi: Bir Adamin Hikayesi","2021","125","Action,Adventure,Drama",6.1,2521
"tt11268742","movie","The Ultimate Playlist of Noise","2021","99","Comedy,Drama,Music",6.6,1092
"tt11269026","movie","Mother's Love","2022","110","Comedy",5.8,3758
"tt11270054","movie","The Daughter","2021","122","Crime,Thriller",6.2,1240
"tt11271038","movie","Licorice Pizza","2021","133","Comedy,Drama,Romance",7.1,141200
"tt1127180","movie","Drag Me to Hell","2009","99","Horror",6.6,218396
"tt11271800","movie","Mayday","2021","100","Drama,Fantasy,Mystery",4.4,1966
"tt11271990","movie","Ali & the Queens","2021","100","Comedy,Drama",7,1544
"tt1127221","movie","Not Forgotten","2009","96","Horror,Thriller",4.7,2884
"tt11272898","movie","Let It Snow","2020","87","Horror,Thriller",4.4,1733
"tt11274100","movie","Archenemy","2020","90","Action,Adventure,Crime",5,3643
"tt11274492","movie","The Out-Laws","2023","95","Action,Comedy,Crime",5.4,36697
"tt11276598","movie","Pets United","2019","89","Adventure,Animation,Comedy",3.7,3189
"tt1127702","movie","Mission London","2010","107","Comedy",7.1,6322
"tt1127715","movie","Sin Nombre","2009","96","Adventure,Crime,Drama",7.5,34116
"tt11278476","movie","Rescued by Ruby","2022","90","Biography,Drama,Family",7.1,10962
"tt1127877","movie","Cold Souls","2009","101","Comedy,Drama,Fantasy",6.4,10265
"tt1127881","movie","Farming","2018","101","Drama",6.2,2147
"tt1127883","movie","The Girl","2012","95","Crime,Drama,Thriller",6.2,1386
"tt1127884","movie","Hannah Montana and Miley Cyrus: Best of Both Worlds Concert","2008","74","Documentary,Music",2.7,12189
"tt1127896","movie","Taking Woodstock","2009","120","Biography,Comedy,Drama",6.7,30082
"tt11280556","movie","The Madness Inside Me","2020","89","Drama,Horror,Thriller",4.2,1354
"tt1128075","movie","Love Exposure","2008","237","Action,Comedy,Drama",8,16052
"tt11281220","movie","Intoxicated by Love","2024","118","Drama,History,Romance",8.4,4447
"tt11284280","movie","Cadaver","2020","86","Drama,Horror,Thriller",5.2,12440
"tt11284502","movie","South of Heaven","2021","120","Crime,Drama,Thriller",5.8,2373
"tt11285280","movie","Together Together","2021","90","Comedy,Drama",6.4,9338
"tt11285908","movie","Ashfall","2019","130","Action,Adventure,Sci-Fi",6.2,6079
"tt11286210","movie","Master","2022","98","Drama,Horror,Mystery",5.3,5976
"tt11286314","movie","Don't Look Up","2021","138","Comedy,Drama,Sci-Fi",7.2,607516
"tt11286640","movie","Nowhere Special","2020","96","Drama",7.4,6846
"tt11290556","movie","The Way I See It","2020","100","Documentary",8.2,1919
"tt11291274","movie","The Unbearable Weight of Massive Talent","2022","107","Action,Comedy,Crime",7,154609
"tt1129381","movie","Lower Learning","2008","97","Comedy",3.9,2907
"tt1129396","movie","Radio Free Albemuth","2010","111","Drama,Sci-Fi",5.6,1905
"tt1129415","movie","The Daisy Chain","2008","89","Drama,Horror,Thriller",5.1,1610
"tt1129423","movie","Fireproof","2008","122","Drama,Romance",6.4,24245
"tt1129427","movie","Miss Nobody","2010","92","Comedy,Crime",5.5,2253
"tt1129428","movie","Mum & Dad","2008","84","Horror,Thriller",5.9,6502
"tt1129435","movie","The Beaches of Agnès","2008","112","Biography,Documentary",8,4833
"tt1129437","movie","Skinning","2010","102","Action,Crime,Drama",6.4,5473
"tt1129441","movie","ThanksKilling","2008","70","Comedy,Horror,Thriller",4.2,5486
"tt1129442","movie","Transporter 3","2008","104","Action,Adventure,Thriller",6.1,177589
"tt1129445","movie","Amelia","2009","111","Adventure,Biography,Drama",5.8,13680
"tt11295246","movie","Good Luck Sakhi","2022","130","Drama",5.3,1661
"tt11295974","movie","Ellam Sheriyakum","2021","138","Drama",6.1,1842
"tt11296058","movie","The Painter and the Thief","2020","106","Documentary",7.5,4345
"tt11296132","movie","The Singer","2019","107","Comedy,Drama,Music",4.4,1864
"tt11297214","movie","Mission Extreme","2021","100","Action",6.1,1362
"tt1130080","movie","The Informant!","2009","108","Biography,Comedy,Crime",6.5,67638
"tt1130088","movie","Is Anybody There?","2008","94","Drama",6.6,5005
"tt11301946","movie","Beast","2022","155","Action,Comedy,Crime",5.2,36484
"tt11304504","movie","Catch the Fair One","2021","85","Crime,Thriller",6.3,2446
"tt11304740","movie","Wish","2023","95","Adventure,Animation,Comedy",5.6,38915
"tt11306376","movie","Jathi Ratnalu","2021","145","Comedy",7.3,8175
"tt11306518","movie","Hero","2022","132","Action",5.7,2167
"tt11306896","movie","Trivikrama","2022","151","Comedy,Drama,Romance",6.9,1114
"tt11306926","movie","Badava Rascal","2021","133","Action,Comedy",7.4,1717
"tt11306932","movie","Noise","2022","105","Drama",6.6,1181
"tt11307724","movie","John and the Hole","2021","103","Drama,Horror,Thriller",5.2,4869
"tt11307814","movie","Red Dot","2021","86","Drama,Horror,Thriller",5.5,14858
"tt1130884","movie","Shutter Island","2010","138","Drama,Mystery,Thriller",8.2,1468961
"tt1130964","movie","The 5th Quarter","2010","101","Biography,Drama,Sport",5.6,1709
"tt1130969","movie","Sinners and Saints","2010","104","Action,Crime,Thriller",6.1,5875
"tt1130980","movie","A Deal Is a Deal","2008","106","Comedy,Drama",6.1,2475
"tt1130981","movie","Tear This Heart Out","2008","107","Drama",7.4,2549
"tt1130988","movie","JCVD","2008","97","Action,Comedy,Crime",7,40412
"tt1130989","movie","Long Flat Balls II","2008","97","Comedy,Drama,War",5.2,1330
"tt1130993","movie","Ultimate Heist","2009","95","Action,Crime,Drama",5.4,3576
"tt11310004","movie","The First Temptation of Christ","2019","46","Comedy",5,3554
"tt11310608","movie","Waiting for Bojangles","2021","124","Comedy,Drama,Romance",6.4,2148
"tt11310670","movie","Madeleine Collins","2021","102","Drama,Thriller",6.2,1719
"tt11310884","movie","History of the Occult","2020","82","Horror",6.4,1759
"tt11311958","movie","Mookuthi Amman","2020","134","Comedy,Drama,Fantasy",6.6,4878
"tt11311974","movie","Moonlit Winter","2019","105","Drama,Romance",6.9,1163
"tt11312700","movie","Prathi Poovankozhi","2019","102","Drama,Thriller",6.9,1534
"tt11314148","movie","Shiddat","2021","146","Romance",7.6,24243
"tt11316680","movie","Trees of Peace","2021","97","Drama",6.5,1826
"tt11316824","movie","Happy Old Year","2019","113","Drama,Romance",7.2,2857
"tt11316854","movie","Gabriel's Inferno: Part One","2020","124","Romance",5.9,3828
"tt11317142","movie","Shiva Baby","2020","77","Comedy,Drama",7.1,34006
"tt1131724","movie","2:22","2017","98","Drama,Mystery,Romance",5.7,25788
"tt1131727","movie","Against the Current","2009","98","Drama",6.1,1293
"tt1131728","movie","Basmati Blues","2017","106","Comedy,Musical,Romance",3.9,2172
"tt1131729","movie","The Boat That Rocked","2009","117","Comedy,Drama,Music",7.3,116336
"tt1131734","movie","Jennifer's Body","2009","102","Comedy,Horror",5.5,152524
"tt1131743","movie","Necrosis","2009","90","Horror,Thriller",3.1,1119
"tt11317654","movie","Dawn of War","2020","100","History,Thriller",6.9,1251
"tt11318302","movie","Sadha Nannu Nadipe","2022","144","Comedy,Drama,Romance",6.5,2282
"tt11319074","movie","Bad Boy","2020","135","Action,Crime,Drama",3.8,1198
"tt11320192","movie","The Evil Next Door","2020","87","Horror,Mystery,Thriller",5.2,2589
"tt1132135","movie","Asylum Seekers","2009","94","Comedy,Fantasy",4.4,1036
"tt1132193","movie","(Untitled)","2009","96","Comedy,Drama,Music",6.3,2307
"tt1132285","movie","The Factory","2012","104","Crime,Mystery,Thriller",5.8,11820
"tt11322920","movie","Ayyappanum Koshiyum","2020","177","Action,Drama,Thriller",8,10778
"tt11323316","movie","Penguin","2020","132","Drama,Mystery,Thriller",4.5,2567
"tt1132449","movie","Lay the Favorite","2012","94","Comedy,Drama,Romance",4.8,12100
"tt1132474","movie","Chiko","2008","92","Crime,Drama",6.8,3830
"tt1132578","movie","Summer Holiday","2008","103","Comedy,Drama",7,2226
"tt1132594","movie","Louise hires a contract killer","2008","94","Comedy,Drama",6.5,2595
"tt1132608","movie","Ugly Melanie","2008","93","Comedy",5.5,1097
"tt1132620","movie","The Girl with the Dragon Tattoo","2009","152","Crime,Drama,Mystery",7.8,223776
"tt1132626","movie","Saw V","2008","92","Horror,Thriller",5.8,138419
"tt11327514","movie","Uncle Frank","2020","95","Comedy,Drama",7.3,23188
"tt11328762","movie","Wild Men","2021","104","Adventure,Comedy,Crime",6.4,2665
"tt11331792","movie","Great Photo, Lovely Life","2023","112","Documentary",7.4,1059
"tt11332484","movie","The Road Dance","2021","116","Drama",7,1441
"tt1133559","movie","Detective Conan: Magician of the Silver Sky","2004","108","Action,Animation,Comedy",7.1,2345
"tt1133922","movie","Crossing","2008","106","Drama",7.5,1299
"tt1133935","movie","Detective Conan: Crossroad in the Ancient Capital","2003","108","Action,Adventure,Animation",7.1,2414
"tt1133936","movie","Detective Conan: Strategy Above the Depths","2005","108","Action,Adventure,Animation",7,2060
"tt1133985","movie","Green Lantern","2011","114","Action,Adventure,Sci-Fi",5.5,296966
"tt1133989","movie","Medicine for Melancholy","2008","88","Drama,Romance",6.6,2637
"tt1133991","movie","What Doesn't Kill You","2008","100","Crime,Drama,Thriller",6.5,13279
"tt1133993","movie","Serious Moonlight","2009","81","Comedy,Crime,Drama",5.3,8887
"tt1133995","movie","The Way of War","2009","90","Action,Thriller",3.2,2727
"tt11341742","movie","In Search of Tomorrow","2022","305","Documentary,Sci-Fi",7.7,1084
"tt11343320","movie","Body of Night","2020","73","Drama,Thriller",2.8,1648
"tt11343416","movie","Acrylic","2020","78","Comedy",2.8,2462
"tt1134549","movie","Bayrampasa: Ben Fazla Kalmayacagim","2007","106","Comedy,Drama",6,1496
"tt1134629","movie","The Private Lives of Pippa Lee","2009","98","Comedy,Drama,Romance",6.3,14267
"tt1134664","movie","Boogie Woogie","2009","94","Comedy,Drama",5.1,4194
"tt1134674","movie","ZMD: Zombies of Mass Destruction","2009","89","Comedy,Horror,Sci-Fi",5,4293
"tt11347146","movie","Mat Kilau","2022","117","Action,Adventure,Drama",5.5,1741
"tt11348164","movie","Iké Boys","2021","88","Action,Adventure,Fantasy",6.4,3326
"tt1134817","movie","Erkek Güzeli Sefil Bilo","1979","67","Comedy,Drama",6.9,2745
"tt11348232","movie","The Requin","2022","89","Horror,Thriller",2.6,6787
"tt1134828","movie","Chameleon","2008","108","Comedy,Drama,Thriller",7.3,2480
"tt1134854","movie","Survival of the Dead","2009","90","Comedy,Drama,Horror",4.8,22610
"tt11348542","movie","Agnes","2021","93","Drama,Horror",3.8,1659
"tt11350284","movie","400 Bullets","2021","89","Action",3.8,3956
"tt1135084","movie","Takers","2010","107","Action,Crime,Drama",6.2,65986
"tt1135092","movie","The Limits of Control","2009","116","Crime,Drama,Mystery",6.2,21308
"tt1135095","movie","Tell Tale","2009","93","Drama,Horror,Sci-Fi",5.4,5287
"tt11354168","movie","The Perfect Weapon","2020","87","Documentary",7.2,1154
"tt11354726","movie","MMOF","2021","108","Drama",5.7,1566
"tt1135487","movie","Duplicity","2009","125","Comedy,Crime,Romance",6.1,52328
"tt1135500","movie","Homecoming","2009","91","Drama,Thriller",5.3,4555
"tt1135503","movie","Julie & Julia","2009","123","Biography,Drama,Romance",7,129314
"tt1135525","movie","The Slammin' Salmon","2009","99","Comedy",6.4,15591
"tt11357580","movie","Luz","2020","118","Crime,Drama,Romance",6.6,5583
"tt11358166","movie","Some Kind of Heaven","2020","81","Documentary",7.2,3600
